X,CH1,
Second,Volt,
7.8800004e-03,0.00000e+00,
7.9199998e-03,0.00000e+00,
7.9600001e-03,2.00000e-02,
8.0000004e-03,0.00000e+00,
8.0399998e-03,0.00000e+00,
8.0800001e-03,0.00000e+00,
8.1200004e-03,0.00000e+00,
8.1599997e-03,0.00000e+00,
8.2000000e-03,2.00000e-02,
8.2400003e-03,0.00000e+00,
8.2799997e-03,2.20000e+00,
8.3200000e-03,2.20000e+00,
8.3600003e-03,2.22000e+00,
8.3999997e-03,2.20000e+00,
8.4400000e-03,2.22000e+00,
8.4800003e-03,2.20000e+00,
8.5199997e-03,2.22000e+00,
8.5600000e-03,2.20000e+00,
8.6000003e-03,2.22000e+00,
8.6399997e-03,2.20000e+00,
8.6800000e-03,2.22000e+00,
8.7200003e-03,2.22000e+00,
8.7599996e-03,2.20000e+00,
8.8000000e-03,2.22000e+00,
8.8400003e-03,2.22000e+00,
8.8799996e-03,2.22000e+00,
8.9199999e-03,2.22000e+00,
8.9600002e-03,2.22000e+00,
8.9999996e-03,2.22000e+00,
9.0399999e-03,2.20000e+00,
9.0800002e-03,2.22000e+00,
9.1199996e-03,2.20000e+00,
9.1599999e-03,2.22000e+00,
9.2000002e-03,2.20000e+00,
9.2400005e-03,2.22000e+00,
9.2799999e-03,2.22000e+00,
9.3200002e-03,0.00000e+00,
9.3600005e-03,2.00000e-02,
9.3999999e-03,0.00000e+00,
9.4400002e-03,0.00000e+00,
9.4800005e-03,2.00000e-02,
9.5199998e-03,0.00000e+00,
9.5600002e-03,0.00000e+00,
9.6000005e-03,0.00000e+00,
9.6399998e-03,1.20000e+00,
9.6800001e-03,2.20000e+00,
9.7200004e-03,2.22000e+00,
9.7599998e-03,2.22000e+00,
9.8000001e-03,2.20000e+00,
9.8400004e-03,2.22000e+00,
9.8799998e-03,2.20000e+00,
9.9200001e-03,2.22000e+00,
9.9600004e-03,0.00000e+00,
9.9999998e-03,0.00000e+00,
1.0040000e-02,0.00000e+00,
1.0080000e-02,0.00000e+00,
1.0120000e-02,0.00000e+00,
1.0160000e-02,0.00000e+00,
1.0200000e-02,0.00000e+00,
1.0240000e-02,0.00000e+00,
1.0280000e-02,0.00000e+00,
1.0320000e-02,0.00000e+00,
1.0360000e-02,2.00000e-02,
1.0400000e-02,0.00000e+00,
1.0440000e-02,0.00000e+00,
1.0480000e-02,0.00000e+00,
1.0520000e-02,2.00000e-02,
1.0560000e-02,0.00000e+00,
1.0600000e-02,0.00000e+00,
1.0640000e-02,0.00000e+00,
1.0680000e-02,0.00000e+00,
